startValues,count
50,2.9474337218870508
55.8625,3.4577305482459986
61.725,3.6612446089593336
67.5875,3.770041554319669
73.45,3.832189461068513
79.3125,3.902709812969877
85.175,3.9481683617271317
91.0375,3.896415976473123
96.9,4.002813779224673
102.7625,4.019324037153691
108.625,4.021933166477439
114.4875,4.024608796126558
120.35,4.02094105986232
126.2125,4.014898386946205
132.075,3.9240724299103626
137.9375,3.9909600996821992
143.8,3.9797304306622854
149.6625,3.9564565834098997
155.525,3.937417581477138
161.3875,3.922932956555212
167.25,3.908806599405674
173.1125,3.8189513116401725
178.975,3.879153246184246
184.8375,3.8687032022785366
190.7,3.855700830835437
196.5625,3.8513195126487454
202.425,3.8356905714924254
208.2875,3.816705183666515
214.15,3.8105013477665297
220.0125,3.7272158209084925
225.875,3.7812525942484565
231.7375,3.7788022040132385
237.6,3.762453482363547
243.4625,3.7532765701844184
249.325,3.751279103983342
255.1875,3.732554579851432
261.05,3.6698745024898023
266.9125,3.7389390312034796
272.775,3.715501945293284
278.6375,3.7129021250472225
284.5,3.704236337308788
290.3625,3.6935510855959133
296.225,3.697490887171057
302.0875,3.609914410085998
307.95,3.6900187807886953
313.8125,3.6860102913152857
319.675,3.6652056284346006
325.5375,3.66162340922923
331.4,3.6641717053619307
337.2625,3.660106221723244
343.125,3.5591881890047756
348.9875,3.647480773173676
354.85,3.6443400988263224
360.7125,3.6396856612426816
366.575,3.636086515103073
372.4375,3.6242820958356683
378.3,3.621384028481653
384.1625,3.614158709509175
390.025,3.5298151966446305
395.8875,3.609060549930087
401.75,3.608739919068788
407.6125,3.611298362296429
413.475,3.599992177584098
419.3375,3.606596309179285
425.2,3.591509808994654
431.0625,3.529045170765769
436.925,3.584331224367531
442.7875,3.5919545550467356
448.65,3.580582876814367
454.5125,3.5852350633657752
460.375,3.5774917998372255
466.2375,3.582063362911709
472.1,3.485011214578573
477.9625,3.5844443071651764
483.825,3.578295305120826
489.6875,3.5796692935547205
495.55,3.556423121371285
501.4125,3.562768543016519
507.275,3.563243701140398
513.1375,3.490941205356787
519,3.5692568333286103
524.8625,3.568201724066995
530.725,3.5558196830611912
536.5875,3.5569052690554477
542.45,3.562768543016519
548.3125,3.5543680009900878
554.175,3.5576274884268266
560.0375,3.462397997898956
565.9,3.5491259267581112
571.7625,3.5436956323092446
577.625,3.544811911757776
583.4875,3.5390760987927767
589.35,3.5399538416563967
595.2125,3.5477747053878224
601.075,3.45178643552429
606.9375,3.52750101098112
612.8,3.5317343092765503
618.6625,3.5296869537729165
624.525,3.5483894181329183
630.3875,3.5304558435846762
636.25,3.530967681571915
642.1125,3.450557009418329
647.975,3.5199591807520685
653.8375,3.5024271199844326
659.7,3.521007252408604
665.5625,3.498861688992884
671.425,3.502836638621003
677.2875,3.5066403055665023
683.15,3.5122840632818537
689.0125,3.4119562379304016
694.875,3.510545010206612
700.7375,3.504470862494419
706.6,3.49734438101758
712.4625,3.482730700079943
718.325,3.4895366294820955
724.1875,3.4776999283321306
730.05,3.4143046881283317
735.9125,3.4865721505183562
741.775,3.4734869700645685
747.6375,3.4774106879072515
753.5,3.4782778319196046
759.3625,3.4718781993072905
765.225,3.464638559095033
771.0875,3.3916407034923877
776.95,3.475816413031318
782.8125,3.4608978427565478
788.675,3.4448251995097476
794.5375,3.4483971034577676
800.4,3.4590907896005865
806.2625,3.456821348021599
812.125,3.374381698050882
817.9875,3.4513258084895195
823.85,3.4353665066126613
829.7125,3.428944290035574
835.575,3.4328090050331683
841.4375,3.4324882557705063
847.3,3.4292676664331685
853.1625,3.4413808849165113
859.025,3.3380578754197563
864.8875,3.4173055832445254
870.75,3.40840957846843
876.6125,3.4104397862103464
882.475,3.4173055832445254
888.3375,3.4143046881283317
894.2,3.414639146737009
900.0625,3.31722734917642
905.925,3.399327532158679
911.7875,3.3872118003137306
917.65,3.3988077302032647
923.5125,3.385069776331935
929.375,3.395501124305626
935.2375,3.380934463330702
941.1,3.298853076409707
946.9625,3.37675939540488
952.825,3.374748346010104
958.6875,3.367355921026019
964.55,3.3694014136966244
970.4125,3.3651134316275773
976.275,3.355834495884936
982.1375,3.2750808984568587
988,3.344588742578714
993.8625,3.35430056234536
999.725,3.345177616542704
1005.5875,3.344195715871435
1011.45,3.321391278311689
1017.3125,3.329194415088451
1023.175,3.325720858019412
1029.0375,3.229169702539101
1034.9,3.313023110323238
1040.7625,3.299942900022767
1046.625,3.302330928684399
1052.4875,3.3184807251745174
1058.35,3.2909245593827543
1064.2125,3.2711443179490782
1070.075,3.184975190698261
1075.9375,3.2688119037397803
1081.8,3.267406418752904
1087.6625,3.2755416884013098
1093.525,3.2600713879850747
1099.3875,3.258397804095509
1105.25,3.2278867046136734
1111.1125,3.1658376246901283
1116.975,3.2362852774480286
1122.8375,3.2095150145426308
1128.7,3.210853365314893
1134.5625,3.185825359612962
1140.425,3.1970047280230456
1146.2875,3.1956229435869368
1152.15,3.1950689964685903
1158.0125,3.0909630765957314
1163.875,3.1550322287909704
1169.7375,3.144574207609616
1175.6,3.1277525158329733
1181.4625,3.1126050015345745
1187.325,3.141136090120739
1193.1875,3.1085650237328344
1199.05,3.0068937079479006
1204.9125,3.117602691690084
1210.775,3.0770043267933502
1216.6375,3.072249897613515
1222.5,3.0523090996473234
1228.3625,3.0770043267933502
1234.225,3.0253058652647704
1240.0875,2.938519725176492
1245.95,3.019116290447073
1251.8125,3.024485667699167
1257.675,2.9708116108725178
1263.5375,2.9777236052888476
1269.4,2.99563519459755
1275.2625,2.975431808509263
1281.125,2.8419848045901137
1286.9875,2.9390197764486663
1292.85,2.9532763366673045
1298.7125,2.9232440186302764
1304.575,2.90848501887865
1310.4375,2.9020028913507296
1316.3,2.8870543780509568
1322.1625,2.8627275283179747
1328.025,2.783903579272735
1333.8875,2.877371345869774
1339.75,2.866877814337499
1345.6125,2.845098040014257
1351.475,2.824125833916549
1357.3375,2.8356905714924254
1363.2,2.823474229170301
1369.0625,2.7442929831226763
1374.925,2.814913181275074
1380.7875,2.7902851640332416
1386.65,2.7810369386211318
1392.5125,2.760422483423212
1398.375,2.7551122663950713
1404.2375,2.7315887651867388
1410.1,2.6324572921847245
1415.9625,2.7024305364455254
1421.825,2.709269960975831
1427.6875,2.6766936096248664
1433.55,2.7015679850559273
1439.4125,2.683947130751512
1445.275,2.6503075231319366
1451.1375,2.5599066250361124
1457,2.591064607026499
1462.8625,2.595496221825574
1468.725,2.611723308007342
1474.5875,2.582063362911709
1480.45,2.598790506763115
1486.3125,2.5390760987927767
1492.175,2.5809249756756194
1498.0375,2.4771212547196626
1503.9,2.5352941200427703
1509.7625,2.5563025007672873
1515.625,2.48572142648158
1521.4875,2.481442628502305
1527.35,2.4424797690644486
1533.2125,2.4265112613645754
1539.075,2.3521825181113627
1544.9375,2.444044795918076
1550.8,2.4578818967339924
1556.6625,2.416640507338281
1562.525,2.4082399653118496
1568.3875,2.374748346010104
1574.25,2.3364597338485296
1580.1125,2.255272505103306
1585.975,2.392696953259666
1591.8375,2.3364597338485296
1597.7,2.3138672203691533
1603.5625,2.3096301674258988
1609.425,2.3324384599156054
1615.2875,2.2671717284030137
1621.15,2.271841606536499
1627.0125,2.155336037465062
1632.875,2.27415784926368
1638.7375,2.214843848047698
1644.6,2.2764618041732443
1650.4625,2.225309281725863
1656.325,2.2278867046136734
1662.1875,2.2013971243204513
1668.05,2.123851640967086
1673.9125,2.1335389083702174
1679.775,2.1522883443830563
1685.6375,2.093421685162235
1691.5,2.1172712956557644
1697.3625,2.0791812460476247
1703.225,2.089905111439398
1709.0875,1.9777236052888478
1714.95,2.093421685162235
1720.8125,2.0086001717619175
1726.675,2.100370545117563
1732.5375,2.0791812460476247
1738.4,2.0530784434834195
1744.2625,2.0827853703164503
1750.125,1.9912260756924949
1755.9875,1.9590413923210936
1761.85,2.0086001717619175
1767.7125,1.9138138523837167
1773.575,1.919078092376074
1779.4375,1.9637878273455553
1785.3,1.9084850188786497
1791.1625,1.9138138523837167
1797.025,1.8808135922807914
1802.8875,1.9344984512435677
1808.75,1.8976270912904414
1814.6125,1.9030899869919435
1820.475,1.8808135922807914
1826.3375,1.8808135922807914
1832.2,1.9395192526186185
1838.0625,1.8692317197309762
1843.925,1.7558748556724915
1849.7875,1.8512583487190752
1855.65,1.7075701760979363
1861.5125,1.9084850188786497
1867.375,1.7634279935629373
1873.2375,1.7558748556724915
1879.1,1.7558748556724915
1884.9625,1.8325089127062364
1890.825,1.7160033436347992
1896.6875,1.7781512503836436
1902.55,1.7481880270062005
1908.4125,1.7634279935629373
1914.275,1.724275869600789
1920.1375,1.5797835966168101
1926,1.7558748556724915
1931.8625,1.6989700043360187
1937.725,1.7403626894942439
1943.5875,1.7160033436347992
1949.45,1.7075701760979363
1955.3125,1.6720978579357175
1961.175,1.7634279935629373
1967.0375,1.7558748556724915
1972.9,1.6901960800285136
1978.7625,1.6532125137753437
1984.625,1.6720978579357175
1990.4875,1.6232492903979006
1996.35,1.6020599913279623
2002.2125,1.6334684555795864
2008.075,1.5797835966168101
2013.9375,1.724275869600789
2019.8,1.5797835966168101
2025.6625,1.6532125137753437
2031.525,1.6989700043360187
2037.3875,1.591064607026499
2043.25,1.724275869600789
2049.1125,1.5440680443502757
2054.975,1.6127838567197355
2060.8375,1.6434526764861874
2066.7,1.6232492903979006
2072.5625,1.6020599913279623
2078.425,1.6901960800285136
2084.2875,1.6334684555795864
2090.15,1.7781512503836436
2096.0125,1.662757831681574
2101.875,1.7160033436347992
2107.7375,1.6127838567197355
2113.6,1.792391689498254
2119.4625,1.6812412373755872
2125.325,1.6901960800285136
2131.1875,1.7403626894942439
2137.05,1.6232492903979006
2142.9125,1.6232492903979006
2148.775,1.6532125137753437
2154.6375,1.7403626894942439
2160.5,1.6127838567197355
2166.3625,1.8129133566428555
2172.225,1.6334684555795864
2178.0875,1.6334684555795864
2183.95,1.6434526764861874
2189.8125,1.7853298350107671
2195.675,1.7075701760979363
2201.5375,1.6812412373755872
2207.4,1.6434526764861874
2213.2625,1.7403626894942439
